Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
14;2016;1131;Brady, Tom;QB;nwe;h;bal;30.14;7100
14;2016;1302;Flacco, Joe;QB;bal;a;nwe;23.06;5600
14;2016;1301;Ryan, Matt;QB;atl;a;lar;21.48;6500
14;2016;1252;Rodgers, Aaron;QB;gnb;h;sea;21.24;6400
14;2016;1488;Siemian, Trevor;QB;den;a;ten;20.36;5100
14;2016;1410;Tannehill, Ryan;QB;mia;h;ari;19.8;5200
14;2016;1409;Luck, Andrew;QB;ind;h;hou;19.24;6900
14;2016;1340;Stafford, Matthew;QB;det;h;chi;18.42;6800
14;2016;1514;Wentz, Carson;QB;phi;h;was;18.06;5100
14;2016;1344;Bradford, Sam;QB;min;a;jac;17.38;5100
14;2016;1415;Cousins, Kirk;QB;was;a;phi;16.96;6300
14;2016;1403;Dalton, Andy;QB;cin;a;cle;16.9;6100
14;2016;1400;Taylor, Tyrod;QB;buf;h;pit;16.32;5400
14;2016;1442;Bortles, Blake;QB;jac;h;min;15.58;5000
14;2016;1254;Smith, Alex;QB;kan;h;oak;14.16;5400
14;2016;1207;Palmer, Carson;QB;ari;a;mia;13.3;5700
14;2016;1472;Petty, Bryce;QB;nyj;a;sfo;13.18;5000
14;2016;1490;Goff, Jared;QB;lar;h;atl;12.6;5000
14;2016;1378;Newton, Cam;QB;car;h;sdg;12.5;7200
14;2016;1417;Barkley, Matt;QB;chi;a;det;12.48;5000
14;2016;1231;Rivers, Philip;QB;sdg;a;car;12.44;6600
14;2016;1408;Griffin III, Robert;QB;cle;h;cin;12.26;5000
14;2016;1404;Kaepernick, Colin;QB;sfo;h;nyj;11.62;5800
14;2016;1412;Wilson, Russell;QB;sea;a;gnb;10.5;6600
14;2016;1465;Winston, Jameis;QB;tam;h;nor;8.96;6700
14;2016;1501;Prescott, Dak;QB;dal;a;nyg;8.7;5900
14;2016;1225;Manning, Eli;QB;nyg;h;dal;8.52;5500
14;2016;1151;Brees, Drew;QB;nor;a;tam;7.48;7400
14;2016;1466;Mariota, Marcus;QB;ten;h;den;7.32;6200
14;2016;1232;Roethlisberger, Ben;QB;pit;a;buf;5.6;7000
14;2016;1441;Carr, Derek;QB;oak;a;kan;4.98;6400
14;2016;1414;Osweiler, Brock;QB;hou;a;ind;4.68;5300
14;2016;1298;Moore, Matt;QB;mia;h;ari;1.88;5000
14;2016;1234;Schaub, Matt;QB;atl;a;lar;0;5000
14;2016;1239;Anderson, Derek;QB;car;h;sdg;0;5000
14;2016;1493;Boykin, Trevone;QB;sea;a;gnb;0;5000
